CountryName,CountryCode,StartDate,EndDate,PolicyType,PolicyValue,Flag,InitialNote
Luxembourg,LUX,20201126,20210329,C2: Workplace closing,2,1,"From 26 Nov, establishments serving food and drinks are closed to the public. Any commercial operation with a sales area = 400 m2 is subject to a limitation of 1 customer per 10 m2.     http://web.archive.org/web/20201130202547/https://covid19.public.lu/dam-assets/covid-19/toolbox/nouvelles-mesures/affiche/11-26/201124-santelu-mesures-affiche-a4-EN.pdf"
Luxembourg,LUX,20201201,20210926,E1: Income support,1,0,"No policy change.     More details here:  https://web.archive.org/web/20201130210640/https://meco.gouvernement.lu/dam-assets/dossiers/Neistart-Letzebuerg-Tableau-Mesures.pdf"
Luxembourg,LUX,20201228,20210110,C1: School closing,3,1,"Classes and educational activities in person are suspended from the 28th of December to the 10th of January.     https://web.archive.org/web/20201215102918/https://men.public.lu/fr/support/coronavirus/faq-fr.html"
Luxembourg,LUX,20201228,20210221,H7: Vaccination policy,2,1,"The first people to be vaccinated are health professionals and staff in hospitals, as well as ambulance drivers, staff in residential care facilities for the elderly and in care and support networks, and people living in these facilities. On Thursday 28 and 29 December, around 800 people from the hospital sector will be vaccinated, and 200 people per hospital establishment for acute treatments respectively. On Wednesday 30 December, staff from senior citizens' homes will be vaccinated - with an additional 400 vaccinations planned. In addition, paramedics transporting COVID-19 patients were offered vaccination during these three days.    https://web.archive.org/web/20210103233531/https://gouvernement.lu/en/actualites/toutes_actualites/communiques/2020/12-decembre/28-vaccin-covid.html"
Luxembourg,LUX,20201228,20210328,V1: Vaccine Prioritisation,3318,,"Vaccination strategy in luxembourg   1.protect the most vulnerable residents (based on their age or health status) from the risk of complications from the disease and from the risk of death, and  2.protect the capacity of our health care system.    https://web.archive.org/web/20210810054120/https://covid19.public.lu/en/vaccination.html    The Higher Council for Infectious Diseases issues an opinion on the prioritization of vaccination against COVID-19 in Luxembourg; this prioritization, based on the data and information available, is broken down into successive phases, depending on vaccine availability:  ** Phase 1 (in progress since December 28, 2020): healthcare professionals and staff of health establishments and accommodation structures, as well that residents of these establishments and structures. (The first phase of the vaccination deployment is underway; it concerns professionals  of health and care as well as residents of accommodation structures for the elderly and for disabled people, and the staff of these structures.)    ** Phase 2: highly vulnerable people (In view of the data collected on the vulnerability criteria since the start of the pandemic, the second phase of the deployment of the vaccination strategy should concern the people highly vulnerable because of their age or because of a pre-existing medical condition. These are the people aged 75 and over (not staying in nursing homes or integrated centers for elderly), starting with the oldest, as well as people with Down's syndrome, people who have had an organ or hematopoietic stem cell transplant from patients with cancer or malignant hemopathy under treatment, and patients with a deficiency congenital immune system.)    ** Phase 3: significantly vulnerable people (The third phase will concern people whose risk of severe or fatal development is, depending on the  majority of sources, significantly higher than in the general population. These are the people aged 70 to 74, as well as patients with acquired immune deficiency, patients with severe cardiovascular disease, patients with respiratory disease severe chronic disease, people with end-stage kidney disease or cirrhosis of the Child-Pugh stage B or C, obese people with a BMI> 40 kg / m2, and people with a major neurocognitive deficit)    **Phase 4: moderately vulnerable people (The fourth phase concerns people who are moderately vulnerable, either because of their age  between 65 and 69 years old, or due to a pre-existing state of health: diabetes with complications cardiovascular, arterial hypertension with complications (sequelae of stroke, heart disease) or neuromuscular disease with clinical repercussions.)    **Phase 5: people who may be exposed to an increased risk ( concerns people whose vulnerability, in the absence of another criterion of  risk, is not formally demonstrated. These are people aged 55 to 64 as well as people with uncomplicated diabetes or hypertension, or obesity with BMI between 30 and 40 kg / m2.)    Phase 6: specific categories and the general population (attention to the special situation of people living in a precarious situation or to people living in closed communities (prison environment by example), particularly at risk of transmission within their community; in addition,  certain categories of people are particularly exposed to the risk of acquiring infection in the course of their occupation, such as slaughterhouse staff. And the vaccination strategy should involve the general population under 55 years.)    https://web.archive.org/web/20210727055657/https://covid19.public.lu/dam-assets/covid-19/documents/strategie-vaccinale/CSMI-avis-priorisation-vaccin-COVID-19-phases-2-et-suivantes-20210127.pdf    **The first people to be vaccinated are health professionals and staff in hospitals, as well as ambulance drivers, paramedics, staff in residential care facilities for the elderly and in care and support networks, and people living in these facilities. https://web.archive.org/web/20210103233531/https://gouvernement.lu/en/actualites/toutes_actualites/communiques/2020/12-decembre/28-vaccin-covid.html**"
Luxembourg,LUX,20201228,20210301,V2: Vaccine Availability,3587,,"Phase 1:  The first people to be vaccinated are health professionals and staff in hospitals, as well as ambulance drivers, staff in residential care facilities for the elderly and in care and support networks, and people living in these facilities. On Thursday 28 and 29 December, around 800 people from the hospital sector will be vaccinated, and 200 people per hospital establishment for acute treatments respectively. On Wednesday 30 December, staff from senior citizens' homes will be vaccinated - with an additional 400 vaccinations planned. In addition, paramedics transporting COVID-19 patients were offered vaccination during these three days. https://web.archive.org/web/20210103233531/https://gouvernement.lu/en/actualites/toutes_actualites/communiques/2020/12-decembre/28-vaccin-covid.html    Between 6 and 14 January, it is planned to vaccinate the residents of 11 nursing homes, according to a list drawn up by the Ministry for the Family, Integration and the Greater Region, in close collaboration with COPAS. This will be followed by other nursing homes and integrated centres for the elderly (Centres intégrés pour personnes âgées - CIPA) in the country. In the end, 6,200 residents will be able to be vaccinated against SARS-CoV-2.  It should also be noted that all staff in nursing homes (6,332 health professionals and 8,927 other professionals) will also be vaccinated over the next few weeks in the vaccination centres. The first vaccinations have already been carried out on 30 December.  https://web.archive.org/web/20210810063747/https://msan.gouvernement.lu/en/actualites.gouvernement%2Ben%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2021%2B01-janvier%2B06-vaccinations-maisons-soins.html    **Phase 2: January 26th 2021  Today the Government Council decided on the next phase of the vaccination campaign on the basis of the opinion of the National Ethics Commission (Commission nationale d'éthique, C.N.E.) of 21 January. intervenu en date du 21 janvier. The decision is in line with the dual objective underlying the vaccination strategy, namely the protection of the most vulnerable people according to their age or state of health and the protection of our health system.  The Government has therefore decided that, in the second phase, people aged 75 and over, both healthy and vulnerable, will be vaccinated, starting with the oldest. At the same time, highly vulnerable residents, with no age limit, will also be eligible to get vaccinated.    The second phase of the roll-out of the vaccination campaign cannot begin until the first phase has been completed, in principle towards the end of March, subject to the delivery and availability of sufficient doses of vaccine.    https://web.archive.org/web/20210810060408/https://msan.gouvernement.lu/en/actualites.gouvernement%2Ben%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2021%2B01-janvier%2B26-phase-2.html    **Phase 3 and Phase 4     The first invitations were sent to people under the age of 65, starting with the oldest, in line with the recommendations of the Superior Council for Infectious Diseases on 4 February 2021 concerning the conditions for administering the AstraZeneca vaccine. it is preferable to give preference to administering the BioNTech/Pfizer and Moderna mRNA vaccines to persons aged 65 and over, and to offer vaccination with the AstraZeneca vaccine to younger persons.    https://web.archive.org/web/20210810070049/https://msan.gouvernement.lu/en/actualites.gouvernement%2Ben%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2021%2B03-mars%2B02-vaccin-phase-5.html    ** Other high contact professionals such as disabled care home staff    "
Luxembourg,LUX,20201228,20210301,V3: Vaccine Financial Support,3587,,"Vaccination is provided by the government   https://web.archive.org/web/20210810054120/https://covid19.public.lu/en/vaccination.html  "
Luxembourg,LUX,20210104,20220124,C3: Cancel public events,1,1,"Re-opening of sports, culture & cults under strict sanitary conditions. Bars and restaurants   remain closed.    https://web.archive.org/web/20210119032645/https://covid19.public.lu/dam-assets/covid-19/toolbox/nouvelles-mesures/affiche/11-01-2021/10206-DISA-Cov19-Mesures-Jan21-A4-EN.pdf"
Luxembourg,LUX,20210104,20210515,C4: Restrictions on gatherings,3,1,"indoors and outdoors  › 5-10 pers: mask + distance 2m  › 11 -100 pers: mask + distance 2m + seating place    https://web.archive.org/web/20210119032645/https://covid19.public.lu/dam-assets/covid-19/toolbox/nouvelles-mesures/affiche/11-01-2021/10206-DISA-Cov19-Mesures-Jan21-A4-EN.pdf    "
Luxembourg,LUX,20210104,,H6: Facial Coverings,2,1,"- in all circumstances for activities open to the public that are circulating and which are taking place in a closed place (e.g. in administrations open to the public, shops and supermarkets), as well as on public transport.  - for any gathering of people that brings together more than 4 people at the same time, either in a closed area or in the open air.    https://web.archive.org/web/20210105163404/https://covid19.public.lu/en/health-protection/protective-measures.html"
Luxembourg,LUX,20210111,20210207,C1: School closing,1,1,"Gradual re-opening of classes. Exams can be taken in person at school again.    https://web.archive.org/web/20201231123326/https://gouvernement.lu/fr/actualites/toutes_actualites/articles/2020/12-decembre/23-covid-enseignement.html"
Luxembourg,LUX,20210120,20210207,H2: Testing policy,2,,"If you present symptoms potentially related to COVID-19, directly consult your doctor for a test on medical prescription.    The Luxembourg government is embarking on a new phase of screening with the aim to test representative samples of the population in order to monitor developments and to be as flexible as possible in the event of an increase in the number of cases. Appointments for this large scale screening is by invitation only so coding remains at 2.    Link - https://web.archive.org/web/20210105161043/https://covid19.public.lu/en/testing.html"
Luxembourg,LUX,20210208,20210329,C1: School closing,2,1,"On-site classes and activities in the educational and school sector from 8 February until 21 February, the end of the school holiday. Only Exceptions are the Graduating classes (""Première""), where on-site classes are maintained.  http://web.archive.org/web/20210208225654/https://covid19.public.lu/en/news-covid19/communiques/2021/02-fevrier/05-education.html  "
Luxembourg,LUX,20210208,20210315,H2: Testing policy,3,,"http://web.archive.org/web/20210208230908/https://covid19.public.lu/en/testing.html"
Luxembourg,LUX,20210222,20210301,H7: Vaccination policy,3,1,"A,B,C: Phase 2 of the vaccination campaign began, including people over 75 years old and highly vulnerable people (cancer, organ transplant, trisomie 21 etc). For the elderly, BioNTech/Pfizer and Moderna are preferred.    https://web.archive.org/web/20210302163835/https://lequotidien.lu/a-la-une/vaccination-au-luxembourg-au-tour-des-moins-de-65-ans/"
Luxembourg,LUX,20210302,20210302,H7: Vaccination policy,2,1,"A, C: As of the 14th of March 2021, 59,048 doses of the vaccines have been administered.  web.archive.org/web/20210315233045/https://www.covid19-vaccine.live/en/covid-19-vaccines-administration-in-luxembourg/46/29df7   BioNtech/Pfizer vaccine and Moderna Vaccines are being administered   web.archive.org/save/https://covid19.public.lu/en/vaccination/infovaxx.html"
Luxembourg,LUX,20210302,20210426,V2: Vaccine Availability,3586,,"MARCH 2ND 2021  Launch of phase 5a of the vaccination campaign against COVID-19     https://web.archive.org/web/20210810070049/https://msan.gouvernement.lu/en/actualites.gouvernement%2Ben%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2021%2B03-mars%2B02-vaccin-phase-5.html      Launch of phase 5b of the vaccination campaign April 1-7  The first invitations to those covered by phase 5 of the vaccination campaign will be sent out this week (week 14).  As already announced, following the decision of the Government Council of 29 January, the people concerned are residents aged 55 - 64, starting with the oldest (phase 5a), as well as people that may be at increased risk due to a pre-existing health condition (phase 5b).  The increased risks include:  •	Controlled diabetes, without complications  •	Uncomplicated arterial hypertension  •	Obesity (body mass index 30-40 kg/m2)  •	Pregnancy  https://web.archive.org/web/20210810071228/https://msan.gouvernement.lu/en/actualites.gouvernement%2Ben%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2021%2B04-avril%2B07-lancement-phase5-vaccination.html    "
Luxembourg,LUX,20210302,20210426,V3: Vaccine Financial Support,3586,,"  Vaccination is provided by the government   https://web.archive.org/web/20210810054120/https://covid19.public.lu/en/vaccination.html  "
Luxembourg,LUX,20210303,20210405,H7: Vaccination policy,3,1,"A, C: As of the 14th of March 2021, 59,048 doses of the vaccines have been administered.  web.archive.org/web/20210315233045/https://www.covid19-vaccine.live/en/covid-19-vaccines-administration-in-luxembourg/46/29df7   BioNtech/Pfizer vaccine and Moderna Vaccines are being administered   web.archive.org/save/https://covid19.public.lu/en/vaccination/infovaxx.html"
Luxembourg,LUX,20210316,20210329,H2: Testing policy,2,,"Policy: Appointments for tests can be made by invitation only with a one-time use code valid for 2 weeks, according to this distribution:    Continuous sampling tests of the population  Tests of particularly exposed individuals  Tests of incoming travellers  Reactive tests  Serological tests    Source:  https://web.archive.org/web/20210208230908/https://covid19.public.lu/en/testing.html"
Luxembourg,LUX,20210329,20210426,V1: Vaccine Prioritisation,3319,,"Vaccination strategy in luxembourg   1.protect the most vulnerable residents (based on their age or health status) from the risk of complications from the disease and from the risk of death, and  2.protect the capacity of our health care system.    https://web.archive.org/web/20210810054120/https://covid19.public.lu/en/vaccination.html    The Higher Council for Infectious Diseases issues an opinion on the prioritization of vaccination against COVID-19 in Luxembourg; this prioritization, based on the data and information available, is broken down into successive phases, depending on vaccine availability:  ** Phase 1 (in progress since December 28, 2020): healthcare professionals and staff of health establishments and accommodation structures, as well that residents of these establishments and structures. (The first phase of the vaccination deployment is underway; it concerns professionals  of health and care as well as residents of accommodation structures for the elderly and for disabled people, and the staff of these structures.)    ** Phase 2: highly vulnerable people (In view of the data collected on the vulnerability criteria since the start of the pandemic, the second phase of the deployment of the vaccination strategy should concern the people highly vulnerable because of their age or because of a pre-existing medical condition. These are the people aged 75 and over (not staying in nursing homes or integrated centers for elderly), starting with the oldest, as well as people with Down's syndrome, people who have had an organ or hematopoietic stem cell transplant from patients with cancer or malignant hemopathy under treatment, and patients with a deficiency congenital immune system.)    ** Phase 3: significantly vulnerable people (The third phase will concern people whose risk of severe or fatal development is, depending on the  majority of sources, significantly higher than in the general population. These are the people aged 70 to 74, as well as patients with acquired immune deficiency, patients with severe cardiovascular disease, patients with respiratory disease severe chronic disease, people with end-stage kidney disease or cirrhosis of the Child-Pugh stage B or C, obese people with a BMI> 40 kg / m2, and people with a major neurocognitive deficit)    **Phase 4: moderately vulnerable people (The fourth phase concerns people who are moderately vulnerable, either because of their age  between 65 and 69 years old, or due to a pre-existing state of health: diabetes with complications cardiovascular, arterial hypertension with complications (sequelae of stroke, heart disease) or neuromuscular disease with clinical repercussions.)    **Phase 5: people who may be exposed to an increased risk ( concerns people whose vulnerability, in the absence of another criterion of  risk, is not formally demonstrated. These are people aged 55 to 64 as well as people with uncomplicated diabetes or hypertension, or obesity with BMI between 30 and 40 kg / m2.)    Phase 6: specific categories and the general population (attention to the special situation of people living in a precarious situation or to people living in closed communities (prison environment by example), particularly at risk of transmission within their community; in addition,  certain categories of people are particularly exposed to the risk of acquiring infection in the course of their occupation, such as slaughterhouse staff. And the vaccination strategy should involve the general population under 55 years.)    https://web.archive.org/web/20210727055657/https://covid19.public.lu/dam-assets/covid-19/documents/strategie-vaccinale/CSMI-avis-priorisation-vaccin-COVID-19-phases-2-et-suivantes-20210127.pdf    **The first people to be vaccinated are health professionals and staff in hospitals, as well as ambulance drivers, paramedics, staff in residential care facilities for the elderly and in care and support networks, and people living in these facilities. https://web.archive.org/web/20210103233531/https://gouvernement.lu/en/actualites/toutes_actualites/communiques/2020/12-decembre/28-vaccin-covid.html**"
Luxembourg,LUX,20210330,20210923,C1: School closing,1,1,"Schools are open but sanitary measures apply. Masks are required for all adults and for students from cycle 2, protective and sanitary measures must be observed, and recreation breaks or circulation of pupils must be staggered.    Link: https://web.archive.org/web/20210405111126/https://men.public.lu/fr/support/coronavirus/faq-fr.html"
Luxembourg,LUX,20210330,20220124,C2: Workplace closing,1,1,"No policy change. Businesses are allowed to open but must comply with sanitary measures and limits on store capacity.    Link: https://web.archive.org/web/20210208183059/https://covid19.public.lu/en/sanitary-measures/shops.html"
Luxembourg,LUX,20210330,20210920,H2: Testing policy,3,,"Tests available for those exhibiting symptoms as well as for people without symptoms (as part of the Large Scale Testing program).    Link: https://web.archive.org/web/20210405112232/https://covid19.public.lu/en/testing/faq.html"
Luxembourg,LUX,20210406,20210504,H7: Vaccination policy,4,1,"Vaccines available to adults 55 and older, starting with the oldest, as well as people that may be at increased risk due to a pre-existing health condition.     Vaccines: Pfizer, Moderna, AstraZeneca    Link: https://web.archive.org/web/20210407132345/https://covid19.public.lu/en/news-covid19/communiques/2021/04/07-launch-phase-5.html    https://web.archive.org/web/20210405114032/https://covid19.public.lu/en/vaccination.html"
Luxembourg,LUX,20210427,,V1: Vaccine Prioritisation,-3,,"Phase 6  April 27th 2021  Launch of phase 6 of the vaccination campaign  The first invitations to those covered by phase 6 of the vaccination campaign will be sent out at the end of this week (week 17). This final phase includes the general resident population in the 16-54 age group, starting with the oldest, who have not been previously vaccinated due to vulnerability.(attention to the special situation of people living in  a precarious situation or to people living in closed communities (prison environment by  example), particularly at risk of transmission within their community; in addition,  certain categories of people are particularly exposed to the risk of acquiring  infection in the course of their occupation, such as slaughterhouse staff. And the vaccination strategy should involve the general population under 55 years.  )    https://web.archive.org/web/20210810071721/https://msan.gouvernement.lu/en/actualites.gouvernement%2Ben%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2021%2B04-avril%2B27-lancement-phase6-vaccination.html"
Luxembourg,LUX,20210427,20210630,V2: Vaccine Availability,3584,,"Phase 6  April 27th 2021  Launch of phase 6 of the vaccination campaign  The first invitations to those covered by phase 6 of the vaccination campaign will be sent out at the end of this week (week 17). This final phase includes the general resident population in the 16-54 age group, starting with the oldest, who have not been previously vaccinated due to vulnerability.(attention to the special situation of people living in  a precarious situation or to people living in closed communities (prison environment by  example), particularly at risk of transmission within their community; in addition,  certain categories of people are particularly exposed to the risk of acquiring  infection in the course of their occupation, such as slaughterhouse staff. And the vaccination strategy should involve the general population under 55 years.  )    https://web.archive.org/web/20210810071721/https://msan.gouvernement.lu/en/actualites.gouvernement%2Ben%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2021%2B04-avril%2B27-lancement-phase6-vaccination.html  "
Luxembourg,LUX,20210427,20210630,V3: Vaccine Financial Support,3584,,"Vaccination is provided by the government   https://web.archive.org/web/20210810054120/https://covid19.public.lu/en/vaccination.html  "
Luxembourg,LUX,20210505,,H7: Vaccination policy,5,1,"In Luxembourg, vaccine availability is universal. People over 16 years old are eligible to register for the vaccine waiting list, although priority will be given to the oldest people. Residents aged between 30 and 54 have the opportunity to register online to get the Vaxzevria (Astrazeneca) vaccine. According to Prime Minister Xavier Bettel, more than 31.000 people have already registered for this waitlist.     Links:  http://web.archive.org/web/20210508095540/https://covid19.public.lu/en/vaccination.html    http://web.archive.org/web/20210508095738/https://delano.lu/d/detail/news/covid-further-easing-restrictions/214519"
Luxembourg,LUX,20210516,20211011,C4: Restrictions on gatherings,2,1,"Up to 150 people are allowed to attend events. Mask-wearing and respecting a minimum distance of 2 meters are mandatory. Gatherings of more than 150 people are only permitted under stricter prevention conditions and with the special dispensation of the health authorities.    Link:  http://web.archive.org/web/20210517101836/https://covid19.public.lu/en/sanitary-measures/gatherings.html    http://web.archive.org/web/20210517100731/https://delano.lu/d/detail/news/covid-further-easing-restrictions/214519"
Luxembourg,LUX,20210615,20210719,C6: Stay at home requirements,1,1,"The curfew has been lifted. People can now circulate in public at nighttime. However, there are various restrictions that pose limits to quotidian activities such as gatherings or shopping.     Link:  http://web.archive.org/web/20210620082647/https://covid19.public.lu/en/sanitary-measures.html"
Luxembourg,LUX,20210701,20210928,V2: Vaccine Availability,12637,,"From 1 July, children aged 12-17 are eligible for the COVID vaccine: https://archive.vn/Wo8xh  "
Luxembourg,LUX,20210701,20210928,V3: Vaccine Financial Support,12637,,"vaccines free to all  https://archive.vn/Wo8xh"
Luxembourg,LUX,20210720,,C6: Stay at home requirements,0,,"No curfew or stay at home requirement in place.    Link: https://web.archive.org/web/20210814155754/https://covid19.public.lu/en/sanitary-measures.html"
Luxembourg,LUX,20210720,,E2: Debt/contract relief,0,,"No measures."
Luxembourg,LUX,20210720,,H8: Protection of elderly people,1,1,"Vulnerable persons, including those over 65, are recommended to take extra precautions to avoid infection.    Link: https://web.archive.org/web/20210814163307/https://covid19.public.lu/en/health-protection/vulnerable-persons.html"
Luxembourg,LUX,20210921,20210926,H2: Testing policy,1,,"On 15 September 2021 was the end date of the Large Scale Testing programme. New strategy will be implemented on September 27th.  See in Ministry of Health 's website, archived:   http://web.archive.org/web/20210927012112/https://msan.gouvernement.lu/en/actualites.gouvernement%2Ben%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2021%2B09-septembre%2B24-pcr-gratuit.html  "
Luxembourg,LUX,20210924,20210926,C1: School closing,0,,"Schools are fully open. See in UNESCO website, last updated September 26th, 2021 archived: http://web.archive.org/web/20210926235452/https://en.unesco.org/covid19/educationresponse"
Luxembourg,LUX,20210927,,C1: School closing,1,1,"https://web.archive.org/web/20211011005614/https://men.public.lu/de/support/coronavirus/faq.html"
Luxembourg,LUX,20210927,20220228,E1: Income support,1,1," https://web.archive.org/web/20211011200954/https://guichet.public.lu/de/support/coronavirus/corona-virus-pme.html"
Luxembourg,LUX,20210927,,H2: Testing policy,3,,"No changes. https://web.archive.org/web/20211005080735/https://covid19.public.lu/en/testing/pcr-self-test.html"
Luxembourg,LUX,20210929,20211206,V2: Vaccine Availability,12640,,"https://archive.vn/Wo8xh"
Luxembourg,LUX,20210929,20211206,V3: Vaccine Financial Support,12640,,"https://archive.vn/Wo8xh"
Luxembourg,LUX,20211012,20220124,C4: Restrictions on gatherings,3,1,"For private parties of up to 10 guests, there are no restrictions or health measures to be observed. For 11 or more people, masks must be worn and a distance of 2 metres between people must be observed. Private events with more than 10 people, without the need to wear a mask, the 2-metre distance between people or the obligation to assign seats, you must opt for the CovidCheck system. https://archive.vn/0SeRo"
Luxembourg,LUX,20211012,,C5: Close public transport,1,1,"No changes. https://archive.vn/13nFI"
Luxembourg,LUX,20211207,20211213,V2: Vaccine Availability,13662,,"https://archive.ph/je1Dw"
Luxembourg,LUX,20211207,20211213,V3: Vaccine Financial Support,13662,,"https://archive.ph/je1Dw"
Luxembourg,LUX,20211214,20211219,V2: Vaccine Availability,14101,,"Vulnerable children aged between 5 and 11 years and those in regular contact with vulnerable people can get vaccinated on a voluntary basis. /web/20211219202336/https://covid19.public.lu/en/vaccination/children-5-11.html /web/20211219202636/https://covid19.public.lu/en/vaccination.html"
Luxembourg,LUX,20211214,20211219,V3: Vaccine Financial Support,14101,,"Vulnerable children aged between 5 and 11 years and those in regular contact with vulnerable people can get vaccinated on a voluntary basis. /web/20211219202336/https://covid19.public.lu/en/vaccination/children-5-11.html /web/20211219202636/https://covid19.public.lu/en/vaccination.html"
Luxembourg,LUX,20211220,20220124,V2: Vaccine Availability,18551,,"Alternative vaccination pattern with an initial injection of Janssen vaccine, followed by an extra dose by mRNA vaccine (mix & match) after at least one month and an additional booster dose with an mRNA vaccine a few months later. https://archive.ph/3u8GZ "
Luxembourg,LUX,20211220,20220124,V3: Vaccine Financial Support,18551,,"Free"
Luxembourg,LUX,20220125,20220207,C2: Workplace closing,2,1,"Since 15 January 2022, the 3G CovidCheck system applies in the workplace (private and public sector). The staff or manager of restaurants, bars and cafes are subject to the ""3G"" system.  https://archive.ph/Tgtx6"
Luxembourg,LUX,20220125,20220207,C3: Cancel public events,2,1,"See note C4. "
Luxembourg,LUX,20220125,20220207,C4: Restrictions on gatherings,3,1,"For gatherings of up to 10 people, there are no restrictions or health measures to be observed.  For gatherings of 11 to 20 people (inclusive), masks and a physical distance of 2 metres between people are mandatory, or the CovidCheck (2G+) system applies.   Gatherings of between 21 and 200 people (inclusive) are subject to the CovidCheck 2G+ system, or the requirement to wear a mask and be seated at a minimum distance of 2 metres. CovidCheck 2G+ means that each person over 12 years and 2 months of age must present a vaccination or recovery certificate. They must also undergo a test exempt vaccination within the last 180 days, booster vaccination or recovery certificate.   Gatherings of more than 200 people are prohibited, unless they are subject to a health protocol accepted in advance by the Health Directorate, which determines the health measures to be observed.   https://archive.ph/lgq7X"
Luxembourg,LUX,20220125,20220214,C8: International travel controls,3,,"For any person, aged 12 years and 2 months or older, authorised to enter Luxembourg (regardless of nationality), it is compulsory to present, before boarding a flight to Luxembourg a vaccination certificate, recovery certificate or negative test result. https://archive.ph/UBRC9"
Luxembourg,LUX,20220125,20220130,V2: Vaccine Availability,19007,,"No changes. https://archive.ph/Ksc7t"
Luxembourg,LUX,20220125,20220130,V3: Vaccine Financial Support,19007,,"No changes. https://archive.ph/Ksc7t"
Luxembourg,LUX,20220131,20220207,V2: Vaccine Availability,20030,,"No changes. https://archive.ph/Ksc7t"
Luxembourg,LUX,20220131,20220207,V3: Vaccine Financial Support,20030,,"No changes. https://archive.ph/Ksc7t"
Luxembourg,LUX,20220208,,C2: Workplace closing,1,1,"The 3G system, which has been compulsory in the workplace since December 2021, will become optional again. If the 3G system is not retained by the company, the rules on meetings and gatherings apply (wearing a mask and respecting distance) as soon as the number of employees present at the same time in the same place exceeds 10 (e.g. office, conference room, canteen etc.). https://archive.ph/Dskgx"
Luxembourg,LUX,20220208,,C3: Cancel public events,1,1,"There are no restrictions on gatherings or events that take place in your private home. The CovidCheck disappears in private homes. The thresholds for gatherings are hereby amended as follows.  For gatherings  of up to 10 people, there are no restrictions or health measures to be observed  Gatherings of between 11 and 50 people (inclusive): if the gathering is not organised under the CovidCheck system, the double condition of wearing a mask and a minimum distance of 2 metres is compulsory  Gatherings of between 51 and 200 people (inclusive): if the gathering is not organised under the CovidCheck system, the triple condition of wearing a mask, being seated and keeping a minimum distance of 2 metres is compulsory  Gatherings of between 201 and 2,000 people are in principle subject to the CovidCheck system, if not to the triple condition of wearing a mask, being designated a seat and keeping a minimum distance of 2 metres  Over 2,000 people, gatherings are authorised provided they are subject to a health protocol to be accepted in advance by the Health Directorate  The provisions regarding sports and cultural activities have been adapted to reflect the reintroduction of the 3G system. This system applies as soon as the number of people in the group exceeds 10.  https://archive.ph/Dskgx "
Luxembourg,LUX,20220208,,C4: Restrictions on gatherings,3,1,"The 2G+ system is replaced by the 3G system.  See note C3. https://archive.ph/8tcZ5 https://archive.ph/Dskgx"
Luxembourg,LUX,20220208,20220214,V2: Vaccine Availability,21029,,"No changes. https://archive.ph/lI44K "
Luxembourg,LUX,20220208,20220214,V3: Vaccine Financial Support,21029,,"No changes. https://archive.ph/lI44K "
Luxembourg,LUX,20220215,,C8: International travel controls,3,,"Third country residents (non-EU citizens) are required to show a vaccination or test certificate for entry. No restrictions on EU citizens. https://archive.ph/UdtJg"
Luxembourg,LUX,20220215,20220221,V2: Vaccine Availability,22107,,"No changes. https://archive.ph/AP7n4"
Luxembourg,LUX,20220215,20220221,V3: Vaccine Financial Support,22107,,"No changes. https://archive.ph/AP7n4"
Luxembourg,LUX,20220222,20220228,V2: Vaccine Availability,23542,,"no changes. https://archive.ph/Ydlyp"
Luxembourg,LUX,20220222,20220228,V3: Vaccine Financial Support,23542,,"no changes. https://archive.ph/Ydlyp"
Luxembourg,LUX,20220301,,E1: Income support,0,,"All measures until February 2022 only. https://archive.ph/aN82z"
Luxembourg,LUX,20220301,,V2: Vaccine Availability,24234,,"No changes. https://archive.ph/NjFAN"
Luxembourg,LUX,20220301,,V3: Vaccine Financial Support,24234,,"No changes. https://archive.ph/NjFAN"
